CustomerId,Surname,Gender,Age,EstimatedSalary
15613713,Kozlova,Male,30,10771.46
15664204,Meany,Male,29,18255.51
15639415,Thompson,Male,35,183566.78
15806332,Le Gallienne,Female,39,175224.12
15614929,Cheng,Male,28,147913.56
15695492,P'eng,Female,29,180598.66
15635972,Lloyd,Male,36,186136.48
15616380,Wheeler,Female,37,7455.2
15581440,Christie,Female,48,80552.11
15654390,He,Male,33,25722.28
15660688,King,Female,35,170996.86
15806307,Favors,Male,37,20603.32
15647975,Vida,Male,26,141763.26
15595728,Thomas,Male,41,122284.38
15735388,Wayn,Female,25,190011.85
15788535,Tan,Male,44,128046.98
15765902,Gibson,Male,38,135662.17
15642345,Y?,Female,49,7571.51
15641250,Calabresi,Male,38,23596.24
15706163,Enyinnaya,Male,46,92727.42
15746708,Ritchie,Male,55,65156.83
15775203,Chia,Male,45,60151.77
15787907,Wang,Female,42,149097.38
15646764,Lorenzo,Female,58,35199.24
15678284,Pai,Male,35,129451.29
15726791,Nuttall,Female,45,145134.49
15813144,Osborne,Female,26,192709.69
15669342,Ferri,Male,35,139083.7
15710366,Hamilton,Female,42,83629.6
15614934,McEwan,Female,37,35625.41
15588701,Lai,Female,38,35338.96
15665438,Hs?,Male,43,15602.8
15644896,Thompson,Male,32,182355.21
15670205,Boyd,Female,41,89327.67
15635776,Trevisani,Female,43,151903.6
15791053,Lucciano,Male,45,11.58
15644005,Holman,Female,33,77519.62
15796343,Bazhenov,Female,31,91423.69
15751057,Douglas,Male,32,106287.77
15623430,Hill,Male,34,161800.77
15682600,Lo,Male,39,80582.34
15769312,Forbes,Male,48,185094.48
15708212,Lin,Female,54,172586.89
15650258,Sinclair,Female,35,195649.79
15604345,Kemp,Female,22,145792.01
15578297,Ebelegbulam,Female,43,138510.01
15671789,Woods,Male,31,168895.06
15726186,Genovese,Male,29,97983.44
15764618,Tseng,Female,39,85167.88
15730738,Chiang,Male,31,18210.36
15637650,Williams,Male,50,13608.18
15606267,Wilson,Female,38,110457.99
15625904,Wang,Male,26,31231.35
15654463,Moore,Male,34,141582.66
15774151,Iadanza,Female,41,14666.35
15693259,Wallace,Male,30,55400.17
15642468,Clark,Male,42,174667.65
15758531,Y?,Female,40,154189.08
15728352,Yermakov,Male,27,142170.44
15637240,Wei,Male,46,94499.06
15595588,Chukwunonso,Female,39,182081.45
15778395,McIntyre,Male,34,68562.26
15711825,Ts'ai,Female,35,88798.02
15599251,Chung,Male,32,113781.99
15570004,Tsou,Male,31,121866.87
15656912,Aitken,Male,51,150390.57
15657342,Dawson,Male,28,60708.72
15716284,Ward,Male,43,78858.07
15672374,Pai,Male,52,56407.42
15732476,Ifeanyichukwu,Female,27,125698.97
15747724,Briggs,Female,34,23235.38
15633877,Morrison,Female,42,75732.25
15672516,Wall,Male,51,179861.79
15607827,Nebechukwu,Male,34,42976.64
15751336,Yao,Male,30,10486.69
15646539,Liao,Male,31,56794.73
15756901,Ch'ang,Female,26,28157.34
15809286,Burke,Male,37,152422.91
15759021,Kay,Male,35,167033.83
15725039,McIntyre,Male,32,126082.18
15579130,Chidiegwu,Female,43,181499.77
15754112,Musgrove,Male,55,41967.03
15735522,Boulger,Male,37,186300.59
15613326,Gow,Female,33,85412.54
15739502,Amaechi,Female,31,23343.18
15670914,Robe,Male,38,180698.32
15604073,Bibi,Female,25,136071.05
15806027,Niu,Female,52,175149.2
15574886,Palerma,Male,32,146949.74
15707120,Cocci,Male,46,88920.68
15800845,Artemieva,Female,33,45098.62
15603914,Arcuri,Male,40,20339.79
15722765,Owen,Female,57,108528.74
15783305,Franklin,Female,46,145560.38
15574842,Lorenzo,Female,25,199357.24
15607837,Muriel,Female,29,43106.17
15714877,MacDevitt,Female,29,137508.31
15782941,Chijindum,Male,31,91957.39
15630167,Gibson,Female,39,120612.11
15759038,Whitehead,Female,41,102921.17
15661821,Johnstone,Female,49,31686.33
15728006,Endrizzi,Male,40,180002.42
15712176,Burke,Male,31,28407.4
15689351,Johnson,Female,41,73743.95
15782247,Yeh,Male,22,186233.26
15769064,Marshall,Male,39,31728.86
15718153,Kao,Female,74,48244.64
15613189,Browne,Female,52,113266.28
15661734,Taylor,Male,42,71178.09
15592645,Gibbons,Male,37,25684.93
15768387,Nott,Male,41,29737.14
15792525,Lei,Female,61,149922.38
15586976,Alexeeva,Female,42,180702.12
15790659,Sheets,Male,59,27597.59
15691446,Tokaryev,Male,29,95025.27
15772632,Ts'ui,Female,34,167035.07
15706587,Johnston,Male,57,116781.71
15572461,Kung,Female,29,21170.81
15654409,Unwin,Female,34,29641.58
15568025,Hsueh,Male,51,116520.07
15715769,Hao,Male,26,44220.4
15667458,L?,Male,28,166188.28
15567980,Frater,Female,46,140857.76
15679294,Brennan,Female,46,37024.28
15606507,Pisani,Male,24,27513.47
15578825,Golubev,Female,29,17744.72
15619935,Vanmeter,Female,59,4423.63
15636089,Hs?,Female,51,109718.44
15727490,Scott,Male,47,107243.31
15591766,Crawford,Female,25,115288.24
15641629,P'eng,Female,38,41233.97
15813303,Rearick,Male,88,52952.24
15756920,Genovesi,Male,63,78955.8
15726403,Glenny,Male,41,26025.6
15592765,Marks,Male,40,174536.17
15704442,Fleming,Female,53,147311.47
15641136,Davison,Male,32,77965.44
15725818,Chibuzo,Male,40,5635.63
15612071,Wilson,Female,32,81310.1
15719809,Endrizzi,Male,32,111421.45
15716518,Yuryeva,Female,27,190269.21
15742210,Ugochukwu,Male,38,100950.48
15630617,Lo Duca,Male,36,113033.73
15720838,Gallo,Female,31,120663.57
15595537,Trout,Male,49,187192.23
15623196,Morley,Male,38,97825.23
15679249,Chou,Female,57,169621.69
15693199,Shao,Female,37,191557.1
15661219,Trentino,Male,32,103287.62
15617136,Mazzanti,Female,38,167538.66
15760294,Endrizzi,Female,41,64869.32
15652808,Monaldo,Female,41,102426.06
15657139,Otutodilinna,Female,40,107876.2
15803790,Allen,Male,37,37294.88
15764105,Milne,Female,57,89248.99
15672610,Somadina,Male,40,91973.63
15766896,Chieloka,Male,37,16870.2
15587735,Chukwuebuka,Male,39,121681.19
15659501,Chioke,Female,38,33730.43
15745001,Kovalev,Female,36,104786.59
15651140,Doherty,Female,32,94790.34
15571148,Baranov,Female,21,28726.07
15776824,Rossi,Male,28,67057.27
15633141,Robinson,Female,35,69079.85
15764174,Bidencope,Female,26,179780.74
15778155,T'ien,Female,31,183572.39
15715920,De Bernales,Male,23,142587.32
15671917,Wade,Male,46,177844.06
15666548,Chung,Female,56,197634.11
15625623,Stevenson,Female,45,121053.19
15748123,Chienezie,Male,20,149613.77
15648735,Cashin,Male,37,142.81
15634974,Seppelt,Female,37,131766.67
15713378,Brownless,Male,38,53311.78
15753370,McDonald,Female,38,107665.02
15782659,Mamelu,Male,32,109523.88
15583364,McGregor,Female,32,112132.86
15625942,McDonald,Female,45,113645.4
15720284,Crawford,Female,37,180890.4
15679642,Feng,Male,44,70974.13
15628007,Genovese,Male,33,53379.52
15661974,Pirozzi,Male,46,158531.01
15689341,Gibbs,Female,50,179267.94
15607993,Milne,Female,52,84606.03
15693267,Dickson,Female,34,56984.58
15769522,O'Connor,Male,51,116912.45
15755825,McGuirk,Male,39,102999.33
15598175,Toscani,Female,26,132801.57
15744327,Ruth,Male,40,85455.62
15798666,Hughes,Female,36,98657.01
15577064,Onyekaozulu,Male,36,107948.72
15759436,Aksenov,Female,50,67944.09
15690231,K'ung,Female,62,192892.05
15751561,Meng,Male,61,187247.56
15739068,Nwoye,Male,25,114722.42
15758056,Calabresi,Male,35,111687.57
15742269,Milano,Female,24,184182.25
15726490,Kirby,Male,52,52759.82
15738411,Ho,Male,34,126451.14
15727919,Chukwuemeka,Female,29,12048.67
15709396,Hale,Male,42,95804.33
15654106,K?,Male,26,197911.52
15621653,Rice,Female,29,182531.74
15598086,Brown,Female,45,168002.31
15752300,Sagese,Male,47,79450.61
15658693,Aksyonova,Female,60,60615.83
15631838,Findlay,Male,61,8643.21
15803804,Walker,Female,35,172172.7
15578809,Hao,Male,40,174434.06
15752026,Hammer,Male,58,194930.3
15723706,Abbott,Female,33,137476.71
15752838,Lucas,Male,38,94415.6
15569571,Davydova,Female,46,120376.87
15769703,West,Female,45,97623.42
15679770,Smith,Female,61,66238.23
15791102,Mai,Male,41,131710.59
15655192,Fiorentino,Female,24,69052.87
15709487,Freeman,Male,34,56780.97
15687130,Nkemjika,Female,43,170072.9
15755178,Ramos,Male,50,191849.15
15634772,Mario,Female,59,84803.76
15617197,Chien,Male,50,31840.59
15631240,Dubinina,Female,36,12096.61
15784301,Wang,Male,42,44165.84
15631310,Hsieh,Female,53,91406.62
15756560,Moran,Female,46,83282.21
15732270,Hung,Male,71,198446.91
15739357,Moss,Male,30,7554.68
15771540,Fedorova,Male,38,80416.16
15567486,Li,Female,41,164549.74
15714634,Nebechi,Male,26,175477.03
15727021,Obialo,Female,30,137903.54
15650670,Bateson,Female,40,93795.86
15711834,Long,Female,30,67997.13
15729763,Nelson,Male,34,49492.15
15646566,Bell,Female,58,35825.18
15645463,Udinese,Female,27,67494.23
15672144,Mao,Female,38,73963.17
15596088,Fanucci,Female,50,145159.26
15614878,Yeh,Female,29,123850.58
15635240,Onuoha,Male,42,23822.04
15775905,Moore,Female,47,45750.21
15700657,Thornton,Female,40,159773.14
15611905,Warlow-Davies,Female,31,84238.63
15652527,Champion,Male,44,72330.46
15785865,Mazzanti,Male,58,26767.85
15645942,Macleod,Male,40,164768.82
15688691,Lei,Female,51,1112.76
15592736,Lucchese,Male,54,176680.16
15673529,Lombardo,Male,36,43999.64
15724145,William,Male,29,140746.13
15704629,Wright,Female,32,152790.92
15597896,Ozoemena,Male,30,81537.85
15731790,Boyle,Female,38,7387.8
15634719,Chinwendu,Male,31,183038.33
15703205,Uwaezuoke,Female,46,138849.06
15567333,Archambault,Female,31,170333.38
15754537,Ko,Male,40,60416.76
15612030,Udegbulam,Male,28,100240.2
15573242,Greene,Male,50,2704.98
15601892,Hunter,Male,33,68815.05
15663885,Blinova,Male,32,64839.23
15701096,De Garis,Male,44,144494.94
15710450,Okwudiliolisa,Male,22,185510.34
15790846,Ts'ai,Male,38,56055.72
15658956,Tuan,Male,40,155061.97
15755223,Tseng,Male,53,119817.19
15787318,Holmwood,Female,47,16259.64
15737310,Thompson,Male,29,184654.87
15763665,Y?,Female,28,5278.78
15668818,Chidubem,Female,40,113244.73
15765812,Trevisani,Male,48,8908.0
15704844,Hsiung,Male,62,64490.67
15744582,Randall,Female,24,154971.63
15616700,Leach,Female,41,155786.39
15683521,Godfrey,Male,28,129084.82
15583049,Wallace,Female,34,188533.11
15643752,Wei,Male,25,13411.67
15620398,Mitchell,Female,34,15733.19
15715707,Light,Male,32,73127.61
15814209,Capon,Male,31,101704.19
15733768,Hou,Male,32,101986.16
15755242,Rowe,Female,46,114442.66
15729412,Holloway,Male,38,15669.17
15746564,O'Sullivan,Male,42,157486.1
15588446,Udinesi,Male,34,131281.28
15665221,Nwebube,Male,26,197001.15
15640846,Chibueze,Female,58,128881.87
15700209,Walker,Male,63,85101.0
15658360,Gregory,Male,35,149822.04
15602735,Kuo,Male,45,108040.86
15724834,Wilson,Female,30,135795.53
15800062,Lanford,Male,49,25867.67
15685300,Meng,Male,35,130483.56
15760102,Yeh,Female,36,183479.12
15787026,Onwuatuegwu,Male,27,77027.34
15653696,Goliwe,Female,28,94141.75
15788946,Anthony,Female,29,4092.75
15600724,Scott,Male,29,109257.59
15574324,Genovese,Female,29,104617.99
15707144,Onyeorulu,Male,25,167705.07
15775891,Myers,Male,48,103712.05
15711789,Davey,Female,42,161242.99
15600879,Parsons,Female,36,6089.13
15681196,Chikere,Male,35,159777.37
15716000,Hs?eh,Male,48,7919.08
15766776,Sal,Male,41,188274.6
15680278,Ts'ai,Female,42,27608.12
15688637,Witt,Female,27,183569.25
15591179,Skelton,Male,30,145537.32
15677435,Kazantseva,Female,29,164717.95
15698619,Bowhay,Male,43,76357.43
15581036,Beyer,Female,40,120158.72
15622117,Fries,Female,31,151843.54
15599301,Tao,Female,28,5698.97
15581548,Kaodilinakachukwu,Female,22,122865.55
15586870,Ni,Male,27,152665.85
15735263,Hsueh,Male,27,192131.77
15765322,Connely,Male,23,62851.6
15582944,Becker,Female,39,140941.47
15687162,Clayton,Male,51,56767.67
15644962,Connolly,Male,21,177235.23
15612615,Graham,Female,37,86242.18
15813439,Ch'ien,Male,33,34215.58
15604544,Manfrin,Male,40,44406.17
15761348,Kuo,Female,38,165196.65
15785078,Fomin,Male,26,34542.41
15759874,Chamberlain,Male,44,74838.64
15643658,Barber,Male,53,36980.54
15713267,Zimmer,Female,34,111676.63
15737782,Brazenor,Male,29,25858.68
15815490,Cocci,Male,40,177028.0
15679410,Caldwell,Female,62,30990.16
15756241,Yirawala,Female,44,136915.15
15688409,Donaldson,Female,28,108457.99
15742272,Ozerova,Female,44,131609.48
15717898,Bruce,Male,32,159737.56
15769582,Kang,Male,29,142238.54
15635660,Rossi,Male,30,105890.55
15576723,Ts'ai,Female,37,194270.91
15591577,Moran,Male,35,105443.47
15582325,Jennings,Male,52,173899.42
15693947,Tokareva,Female,19,122823.34
15760446,Pagnotto,Female,64,13181.37
15611105,Castella,Male,35,140780.8
15630920,Du Cane,Male,34,78560.64
15574910,Ferguson,Male,50,185855.21
15756472,Odinakachukwu,Male,25,128276.95
15682890,Woronoff,Male,38,140197.42
15641994,Meng,Male,43,32462.39
15733297,Sinclair,Female,38,162253.9
15767793,Hsu,Female,38,30498.7
15725698,Panicucci,Female,35,90280.7
15813532,Burns,Female,39,32615.21
15576760,Onodugoadiegbemma,Male,36,196142.26
15732102,Darling,Female,27,16998.72
15739046,Maggard,Female,23,62980.96
15631927,Thomas,Female,28,185660.3
15672115,Lettiere,Male,60,77331.77
15618765,Ponomaryov,Female,42,97338.62
15679148,Oliver,Male,44,67234.33
15728474,Chienezie,Male,32,143783.28
15636999,Mao,Male,38,77661.12
15754261,Ho,Male,42,89123.99
15629150,Lucchese,Female,37,70810.8
15736274,Prokhorova,Male,31,17550.49
15627697,Alekseyeva,Male,34,21497.27
15721585,Blacklock,Male,29,124749.08
15639946,Sazonova,Female,39,36051.46
15792176,Henty,Female,40,143681.83
15699450,Li,Male,48,150694.58
15729954,Azuka,Female,28,170487.4
15600103,Alexander,Female,29,97684.46
15786200,Brock,Male,31,53520.03
15797010,Shen,Female,31,15200.61
15670172,Padovesi,Female,30,196894.62
15627352,Bulgakov,Male,46,4969.13
15622494,Mazzanti,Male,27,26229.24
15585835,Lord,Female,34,134034.32
15595071,Ramos,Male,22,198032.93
15628203,Pai,Female,38,119882.86
15667190,Yuan,Female,21,133102.3
15780212,Mao,Male,37,176395.02
15766869,Uspenskaya,Male,37,193179.88
15775741,Powell,Female,28,125062.02
15628170,Brown,Female,32,143287.58
15701318,Poole,Male,67,87236.4
15710928,McChesney,Female,55,93769.89
15682547,Lucchese,Male,38,88965.46
15631170,Clements,Male,45,30793.61
15648702,Yuriev,Male,70,74532.02
15783444,Endrizzi,Female,39,113086.08
15809178,Pan,Female,42,32574.01
15806688,Manfrin,Female,56,130113.78
15576824,Kennedy,Female,44,104722.47
15675422,Conway,Female,32,14559.62
15681550,Lablanc,Female,41,598.8
15812628,Dodd,Female,38,129697.99
15597951,Muir,Female,58,36315.03
15807045,Milanesi,Female,37,1114.12
15581748,Shen,Male,57,70954.41
15770420,Dillon,Male,46,73470.98
15608230,Hoelscher,Male,23,91573.19
15730339,Bell,Male,30,3154.95
15712584,Liao,Female,33,88187.81
15592816,Udokamma,Female,48,118855.26
15641480,Sinnett,Male,32,125256.53
15708505,Palerma,Female,37,39016.43
15791131,Chimaijem,Female,30,145796.49
15618225,Porter,Male,36,168816.22
15644724,Fan,Male,31,73322.0
15662098,Palmer,Male,41,113677.53
15723894,Younger,Male,45,124607.7
15787699,Burke,Male,34,11276.48
15687738,Nwagugheuzo,Female,38,136620.64
15576126,Young,Female,41,70523.92
15658889,Watson,Male,22,51980.25
15667046,Tseng,Male,38,113481.02
15669957,Drake,Male,52,49025.79
15655794,Hanna,Male,36,145937.99
15599829,Padovesi,Female,35,25161.61
15753332,Loftus,Male,48,175753.55
15671124,Buccho,Male,25,24903.09
15767474,Lorenzo,Female,57,169719.35
15720671,Ibezimako,Male,42,179565.57
15626787,Wei,Female,31,115337.74
15774491,Ross,Female,28,48131.92
15579647,Oluchukwu,Male,42,160828.98
15625522,Walker,Male,31,145151.96
15765806,Wu,Male,29,196293.76
15566708,Chidalu,Female,45,161653.5
15668347,Ingram,Male,36,84635.64
15575214,Ch'en,Male,37,159486.76
15591123,Iredale,Male,68,38596.34
15573280,Gallagher,Male,50,27814.74
15589018,Padilla,Male,28,183893.31
15654495,Potter,Female,47,140803.7
15597265,Mao,Male,38,146585.53
15733876,Schneider,Male,36,40062.29
15677217,Ibragimova,Male,30,181300.32
15747265,Huang,Female,27,84136.12
15713379,Anderson,Male,26,197594.34
15730433,Nakayama,Female,38,125953.83
15693347,Gardener,Female,32,75465.41
15715465,Aksenova,Male,28,177737.07
15680736,Milne,Female,72,7144.46
15610765,Onwumelu,Male,29,155639.76
15650034,Kudryashova,Female,28,162428.05
15782468,Hart,Male,51,12457.76
15685109,Teng,Male,39,14917.09
15776233,Kruglova,Female,61,182184.09
15761141,Palerma,Female,71,129984.2
15781702,Brookes,Male,38,194872.97
15790235,Hsing,Male,40,117507.11
15641416,Shaffer,Female,61,157527.6
15775234,Laurie,Male,24,92612.88
15659475,Chung,Female,33,74850.84
15642202,Whitfield,Female,37,127413.0
15771417,Thomas,Male,43,69584.3
15585100,Rioux,Female,40,198814.24
15700487,Osonduagwuike,Male,46,162643.15
15726589,Matveyev,Male,39,114092.52
15747503,Hayward,Male,44,68860.3
15595883,Nkemdirim,Male,39,16150.34
15663826,Brim,Female,66,115227.02
15742820,Trevisano,Female,45,170621.55
15624793,Soubeiran,Male,23,103099.22
15597930,Wilson,Male,52,172495.81
15665110,Helena,Female,25,38772.82
15770719,Duncan,Female,39,44946.29
15731327,Hale,Male,27,146007.7
15576044,Macdonald,Male,28,145558.42
15775662,McKay,Male,43,193312.33
15646817,Chiekwugo,Male,51,40257.79
15596060,Skinner,Male,29,46677.9
15723299,Sorokina,Male,53,153887.93
15636982,Weller,Female,43,103108.33
15751175,Bess,Female,44,58652.23
15618936,MacDonald,Female,51,91624.11
15787529,Gray,Male,38,65986.48
15780128,Ogbonnaya,Male,33,113845.19
15615991,Udegbulam,Male,42,67607.9
15757001,Mai,Female,32,145471.94
15595388,Yeh,Female,30,124071.71
15699550,Babbage,Female,34,67502.12
15581620,Franklin,Male,28,78707.97
15600934,Randell,Female,52,171189.83
15738672,Paterson,Female,40,149381.32
15721307,Pickering,Male,37,100335.55
15619280,Uspensky,Male,25,152698.24
15768244,Macleod,Female,30,41192.95
15806837,Nnaife,Male,37,132540.33
15643496,Randolph,Female,34,96875.52
15813916,Kudryashova,Female,31,152305.47
15626385,George,Female,33,49672.01
15603582,Robertson,Female,34,133997.53
15764351,Yuryeva,Female,59,50454.8
15667938,Hurst,Male,32,16402.11
15576360,Ch'iu,Male,40,67803.83
15628813,King,Female,43,9241.78
15584190,Esposito,Male,36,100601.73
15716449,Fraser,Male,33,98734.15
15759913,Trentini,Male,43,160574.09
15701555,Nicholls,Male,53,26015.8
15758482,Montalvo,Female,32,187172.54
15758171,Tien,Male,20,55763.66
15680346,Chuang,Male,40,75848.22
15649124,Fang,Male,30,40313.47
15812917,Kosisochukwu,Male,35,23864.21
15768455,Young,Male,60,51380.9
15703059,Scott,Female,49,93551.36
15646196,Yeh,Female,36,169415.54
15585451,Vigano,Female,32,6935.31
15714057,Windradyne,Male,40,25399.7
15748473,Curnow,Male,38,66256.27
15785782,Ugonna,Male,48,114709.13
15693233,De Neeve,Male,38,158357.97
15757521,Ricci,Male,35,164815.59
15812513,Nnaife,Male,45,132127.69
15674950,Ebelechukwu,Male,39,146637.45
15678572,Keating,Male,38,90256.06
15713608,Tuan,Female,41,34827.43
15579262,Shearston,Male,41,22074.48
15610426,Tien,Female,39,109805.17
15776454,Hamilton,Female,48,100478.6
15771483,Arnold,Male,40,97416.34
15648489,Ting,Male,53,24207.86
15646609,Chao,Male,33,69132.66
15693203,Powell,Female,75,9376.89
15813067,Williams,Female,45,43046.7
15769829,Cheng,Male,51,20856.31
15662434,Zhdanova,Male,25,187048.72
15773503,Tsai,Male,32,53420.53
15705890,Nebechukwu,Male,45,37013.29
15711398,Fetherstonhaugh,Female,25,89566.64
15752375,Ojiofor,Male,33,149913.84
15659175,Severson,Female,43,18066.69
15597033,Speight,Male,37,26912.34
15590228,Greenwalt,Male,21,173511.72
15631848,Grover,Female,26,146785.44
15654211,Milani,Female,27,1050.33
15707968,Akobundu,Male,36,89587.34
15594084,Anderson,Male,22,74405.34
15651093,Chien,Female,55,54409.48
15798824,Kennedy,Male,38,3647.57
15671591,Castiglione,Male,52,198874.52
15707189,Marshall,Female,36,53412.54
15733581,Duncan,Male,32,194867.78
15641640,Uspenskaya,Female,33,150452.88
15585284,Thomson,Female,35,57807.05
15617866,Calabrese,Male,67,107534.32
15667751,Herrera,Female,36,194073.33
15669411,Muse,Female,52,126233.18
15789425,Marsden,Female,37,182354.46
15570943,Artemyeva,Female,35,120586.32
15685829,McKay,Male,37,50578.4
15721917,Chuang,Female,38,86575.46
15776047,Nicholls,Female,29,153392.28
15716024,Dennis,Male,42,115509.59
15675328,Knight,Female,37,82176.48
15604314,Webb,Female,26,63717.49
15658339,Pugliesi,Male,37,198745.94
15630402,Nebechukwu,Female,31,5719.11
15689616,Ward,Male,34,20058.61
15774224,Nixon,Female,30,170638.98
15701291,Chidubem,Male,44,30607.11
15719606,Rivers,Male,50,37171.46
15644119,Sochima,Male,31,42589.33
15646859,Heydon,Male,47,66799.28
15606836,Lombardo,Female,33,101866.39
15664150,Holland,Female,29,49284.0
15624510,Tien,Male,52,27445.4
15810944,Bryant,Female,35,70760.69
15668575,Hao,Female,26,104502.02
15603246,Genovesi,Male,73,165407.96
15804002,Kovalev,Female,33,113580.79
15728773,Hsieh,Female,47,45978.39
15598044,Debellis,Female,35,152012.36
15694829,Chibueze,Male,32,77349.92
15600575,Padovano,Male,41,47322.05
15727311,Yen,Female,22,38772.65
15570769,Kibble,Male,69,24489.44
15606274,Lori,Male,38,14466.08
15746139,Enemuo,Male,33,63142.12
15704987,Lu,Female,52,41858.43
15628972,Nebeolisa,Male,32,127443.82
15697686,Stewart,Female,40,84151.98
15733883,Ward,Male,28,58595.64
15617482,Milanesi,Female,52,37240.11
15704583,Chikwado,Male,56,114522.68
15621083,Douglas,Male,57,72549.27
15649487,Sal,Female,38,176712.59
15736760,Douglas,Female,42,152855.96
15714658,Yates,Female,33,73371.65
15599081,Watt,Female,46,70323.68
15705113,P'an,Male,34,9663.28
15631159,H?,Male,41,142514.66
15792818,Perry,Female,29,118623.94
15633531,Lavrov,Female,76,68400.14
15744529,Chiekwugo,Male,63,115291.86
15669656,Macdonald,Male,32,170382.99
15581198,Jenkins,Female,39,112946.67
15729054,Korovina,Male,32,79812.77
15573452,Manning,Male,42,19862.78
15776733,Wilson,Female,37,158610.89
15724858,Begum,Female,54,191212.63
15713144,Ingrassia,Male,46,61931.21
15690188,Maclean,Male,33,58043.02
15689425,Olejuru,Male,35,22247.27
15671766,Enyinnaya,Male,44,31448.52
15782806,Watson,Male,28,146875.86
15764419,Langdon,Male,27,116081.93
15591915,Frolov,Female,39,73669.94
15772798,Chikezie,Female,28,93959.96
15792008,Zetticci,Female,26,158918.03
15715541,Yang,Female,42,198193.75
15639277,Lin,Female,41,13160.03
15798850,Goddard,Male,32,4660.91
15776348,Rogers,Male,20,180197.74
15727696,Zubareva,Male,42,63023.02
15793813,Onochie,Male,36,118971.74
15694395,Ts'ui,Female,29,154700.61
15764195,Newsom,Male,39,97577.17
15744919,Genovese,Female,37,48990.5
15671655,Thorpe,Male,31,140262.96
15654901,Horton,Male,51,130189.53
15649136,Williamson,Female,43,16301.91
15775562,Shoobridge,Female,33,126962.41
15807481,Peng,Female,46,158750.53
15642885,Gray,Male,30,199644.2
15789109,Watson,Female,41,144272.71
15814004,Fyodorova,Male,29,98320.27
15673619,Bazhenov,Male,25,64129.03
15595135,Solomon,Female,29,181221.09
15583681,Layh,Male,31,163809.08
15605000,John,Male,38,171457.06
15718071,Tuan,Female,51,15801.02
15679760,Slattery,Male,46,102950.79
15654574,Onyekachi,Male,36,174918.46
15577178,Genovese,Male,45,193160.25
15595324,Daniels,Female,39,5831.0
15756932,Caldwell,Female,36,82298.59
15726358,Chiemenam,Male,34,130686.59
15595228,Wanliss,Male,45,52885.23
15782530,Bruce,Male,30,68985.99
15592877,Wright,Male,42,35367.19
15651983,Fang,Female,56,196241.94
15746737,Eames,Male,59,170705.53
15774179,Sutherland,Male,37,126477.41
15667265,Cavenagh,Male,39,159618.17
15655123,Dumetolisa,Female,45,195395.33
15595917,Mackay,Female,35,168285.85
15668385,Dellucci,Male,40,138052.51
15709476,Kenyon,Female,41,71179.31
15711218,Parry,Male,39,55556.3
15798659,Kennedy,Female,43,31705.19
15663939,Arnott,Male,35,186118.93
15694946,Hanson,Male,35,195580.28
15631912,T'ao,Male,30,54113.38
15768816,Shen,Male,42,127528.84
15682268,Steere,Female,26,60231.74
15684801,Abbott,Male,47,156878.42
15636428,Sutherland,Female,45,182784.11
15809823,Thurgood,Male,19,129690.5
15699284,Johnson,Male,49,113860.81
15786993,Lung,Female,51,184524.74
15709441,Cocci,Female,59,36124.98
15710257,Matveyeva,Female,39,121316.07
15582492,Moore,Female,29,185630.76
15575694,Yobachukwu,Female,45,71133.12
15756820,Fleming,Female,26,32020.42
15766289,Dickinson,Male,47,162760.96
15593014,Evseyev,Male,33,175178.56
15584545,Aksenov,Female,40,177099.71
15675949,Fleming,Female,43,66406.37
15672091,Ulyanov,Female,32,59559.81
15801658,Summers,Male,55,175750.21
15706185,Clements,Male,47,174311.3
15789863,Kazakova,Male,39,171716.81
15720943,Pirozzi,Female,45,189362.39
15697997,Jamieson,Male,33,180716.1
15665416,Ferri,Male,62,116977.89
15660200,Mai,Male,31,185105.44
15619653,Hannaford,Male,47,35046.97
15773447,Fomin,Male,30,36251.0
15739160,Mahon,Female,41,103174.5
15689237,Shaw,Female,27,122642.09
15679297,Volkova,Male,43,122937.57
15591433,Miles,Male,43,8757.39
15642725,Madison,Male,32,125782.29
15701962,Scott,Female,29,122487.73
15811613,Voss,Female,27,20066.38
15741049,Colebatch,Male,29,55473.15
15724423,Wilson,Female,38,38962.94
15574305,T'ang,Male,36,63795.8
15678168,Gibson,Female,27,163060.43
15697020,Hs?eh,Male,39,26578.69
15610801,Pan,Male,41,5066.76
15745232,Chikelu,Female,39,140497.67
15722758,Allan,Male,40,146156.98
15792102,Yefremova,Female,42,199316.19
15675185,Chuang,Female,48,103944.37
15801247,Fan,Male,39,138021.36
15725660,Dellucci,Male,20,68621.98
15638963,Garran,Female,22,28149.06
15800061,Moretti,Female,45,135169.76
15578006,Yao,Female,85,116537.96
15668504,Lucchesi,Male,36,105922.69
15687491,Nkemdilim,Male,45,88211.12
15610403,Anderson,Male,43,26900.63
15741094,Sagese,Male,21,3494.02
15807909,Rubensohn,Male,47,113163.17
15666141,Baldwin,Female,26,19324.5
15617134,Iqbal,Male,38,189678.7
15783029,Monaldo,Male,34,26387.71
15622833,Mahon,Female,29,106276.55
15746422,Muir,Female,38,45015.38
15750839,Burns,Male,29,173495.77
15749130,Dyer,Male,27,52581.96
15779862,Lyons,Female,31,146339.27
15767871,H?,Male,48,182609.97
15679651,Gardiner,Female,37,197890.65
15576219,Cameron,Male,32,6225.63
15699247,Chapman,Female,44,123977.86
15619087,Taylor,Male,53,170195.4
